,MIR3125,MIR6071,MIR4477B,MIR635,MIR548N,MIR590,MIR23B,MIR4666A,MIR1244.4,MIR1244.3,MIR98,MIR5587,MIR1244.2,MIR4421,MIR3682,MIR4423,MIR4322,MIR3616,MIR4648,MIR649,MIR3685,MIR616,MIR4754,MIR4645,MIR4257,MIR6891,MIR378H,MIR3176,MIR657,MIR1250,MIR27B,MIR26A2,MIR125B1,MIR4530,MIR4701,MIR6812,MIR186,MIR3153,MIR5695,MIR6739,MIR6503,MIR6797,MIR6784,MIR3942,MIR25,MIR378B,MIR4261,MIR4256,MIR617,MIR339,MIR6807,MIR578,MIR124.2,MIR221,MIR3189,MIR1302.5,MIR181D,MIR548AH,MIR6835,MIR548AC,MIR4755,MIR647,MIR589,MIR4664,MIR4521,MIR519B,MIR659,MIR128.2,MIR5010,MIR320A,MIR151B,MIR3605,MIR4443,MIRLET7I,MIR6736,MIR570,MIR491,MIR145,MIR6806,MIR6753,MIR1324,MIR3677,MIR210,MIR10B,MIR126,MIR320B2,MIR4442,MIR93,MIR6750,MIR7156,MIR4292,MIR4668,MIR6721,MIR3138,MIR6772,MIR6068,MIR2116,MIR3713,AL513534.1,MIR3132
TCGA-S9-A6U0-01A-12R-A32Q-07,0.133333333333333,0.0221238938053097,0.0625,0.346534653465347,0.0,0.0975609756097561,0.0625,0.0161290322580645,0.417391304347826,0.461538461538462,0.0,0.235294117647059,0.0851648351648352,0.0,0.132415254237288,0.0,0.0,0.333333333333333,0.117647058823529,0.0,0.121621621621622,0.003831417624521,0.0,0.0,0.0,0.0,0.105263157894737,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.0526315789473684,0.142857142857143,0.102564102564103,0.0,0.0,0.375,0.0441176470588235,0.0,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621468926553672,0.388888888888889,0.0517241379310345,0.0,0,0.0256410256410256,0.0,0.192307692307692,0.0,0.0,0.0,0,0.0,0.0,0.0804597701149425,0.0,0.5625,0.0,0.266666666666667,0.0,0.08,0.0277777777777778,0.0,0.19047619047619,0.25,0.194444444444444,0.125,0.0,0.0,0.0987654320987654,0.0,0.0,0.142857142857143,0.0,0.0,0.166666666666667,0,0.108108108108108,0.0
TCGA-E1-A7YL-01A-11R-A34F-07,0.333333333333333,0.0398230088495575,0.12,0.722772277227723,0.375,0.341463414634146,0.8125,0.032258064516129,0.330434782608696,0.307692307692308,0.0,1.0,0.104395604395604,0.0,0.0963983050847458,0.0,0.0975609756097561,0.333333333333333,1.0,0.0769230769230769,0.297297297297297,0.333333333333333,0.75,0.1,0.75,0.75,0.105263157894737,0.882352941176471,0.0392156862745098,0.0377358490566038,0.482758620689655,0.0589970501474926,0.0769230769230769,0.555555555555556,0.4,1.0,0.304878048780488,0.35,0.157894736842105,0.428571428571429,0.102564102564103,0.428571428571429,0.941176470588235,0.125,0.5,0.256410256410256,0.25,0.2,0,0.384615384615385,0.666666666666667,0.0217391304347826,0.0882352941176471,0.0,0.0,1.0,0.411764705882353,0.0,0.411764705882353,0.0,0.333333333333333,0.598870056497175,1.0,0.0172413793103448,0.0,0,0.0769230769230769,0.142857142857143,0.461538461538462,0.285714285714286,0.0,0.8,0,0.2,0.0,0.241379310344828,0.0,0.125,0.666666666666667,0.6,0.75,0.44,1.0,0.0932203389830508,0.119047619047619,0.25,0.111111111111111,0.791666666666667,0.8,0.0,0.432098765432099,0.5,1.0,0.857142857142857,1.0,0.0,0.333333333333333,0,0.243243243243243,0.571428571428571
TCGA-EZ-7264-01A-11R-2027-07,0.266666666666667,0.278761061946903,0.1225,0.207920792079208,0.0,0.536585365853659,0.0,0.0967741935483871,0.0869565217391304,0.134615384615385,0.0,0.411764705882353,0.0659340659340659,0.0,0.190677966101695,0.0,0.24390243902439,0.0,0.0392156862745098,0.153846153846154,0.513513513513513,0.0114942528735632,0.125,0.1,0.0833333333333333,0.25,0.0526315789473684,0.264705882352941,0.0196078431372549,0.245283018867925,0.0344827586206897,0.0117994100294985,0.0897435897435897,0.0,0.4,0.0,0.414634146341463,0.05,1.0,0.642857142857143,0.0,0.0,0.0588235294117647,0.5,0.25,0.128205128205128,0.0,0.0,0,0.153846153846154,0.0,0.0,0.5,0.0,0.2,0.0,0.235294117647059,0.0,0.352941176470588,0.0,0.0,0.429378531073446,0.333333333333333,0.0517241379310345,0.714285714285714,0,0.128205128205128,0.142857142857143,0.230769230769231,0.285714285714286,0.0,0.5,0,0.0,0.0,0.908045977011494,0.0,0.0,0.0,0.0,0.25,0.52,0.0,0.0508474576271186,0.0238095238095238,0.75,0.611111111111111,0.625,0.4,0.0,0.283950617283951,0.0,0.0,0.0,0.0,0.0,0.0,0,0.621621621621622,0.571428571428571
TCGA-CS-5397-01A-01R-1896-07,0.0,0.0044247787610619,0.02,0.376237623762376,0.375,0.170731707317073,0.1875,0.0161290322580645,0.130434782608696,0.173076923076923,0.0,0.176470588235294,0.14010989010989,0.0,0.103813559322034,0.107142857142857,0.0487804878048781,0.0,0.0588235294117647,0.0769230769230769,0.121621621621622,0.0076628352490421,0.375,0.3,0.0833333333333333,0.0,0.0526315789473684,0.147058823529412,0.0392156862745098,0.0754716981132075,0.0689655172413793,0.0029498525073746,0.0641025641025641,0.111111111111111,0.0,0.0,0.121951219512195,0.0,0.0,0.0714285714285714,0.0512820512820513,0.0,0.0,0.0,0.102941176470588,0.0512820512820513,0.0,0.0,0,0.115384615384615,0.0,0.0217391304347826,0.0294117647058824,0.0344827586206897,0.2,0.5,0.0,0.0,0.0588235294117647,0.0,0.0,0.0790960451977401,0.166666666666667,0.172413793103448,0.142857142857143,0,0.0256410256410256,0.285714285714286,0.0,0.0,0.5,0.1,0,0.2,0.0,0.0804597701149425,0.0,0.0,0.333333333333333,0.0666666666666667,0.5,0.24,0.0,0.0,0.0238095238095238,0.25,0.277777777777778,0.0833333333333333,0.2,0.0,0.135802469135802,0.25,0.0,0.0,0.0,0.0,0.166666666666667,0,0.0810810810810811,0.0
TCGA-TQ-A7RM-01A-11R-A33Z-07,0.366666666666667,0.0398230088495575,0.235,0.099009900990099,0.25,0.48780487804878,0.0,0.435483870967742,0.382608695652174,0.288461538461538,1.0,0.823529411764706,0.206043956043956,0.5,0.146186440677966,0.0,0.853658536585366,0.0,0.215686274509804,0.153846153846154,0.432432432432432,0.0114942528735632,0.5,0.1,0.0833333333333333,0.0,0.105263157894737,0.411764705882353,0.186274509803922,0.150943396226415,0.103448275862069,0.0,0.0897435897435897,0.111111111111111,0.3,0.1,0.548780487804878,1.0,0.578947368421053,1.0,0.0256410256410256,0.142857142857143,0.764705882352941,0.875,1.0,0.230769230769231,0.0,0.0,0,0.115384615384615,0.666666666666667,0.0217391304347826,0.235294117647059,0.0,0.0,0.0,0.294117647058824,0.0,0.470588235294118,0.0,0.0,0.361581920903955,0.444444444444444,0.0172413793103448,0.0,0,0.256410256410256,0.0,0.692307692307692,0.428571428571429,0.0,0.7,0,0.4,0.0,0.827586206896552,0.0,0.4375,0.0,0.0666666666666667,0.0,0.48,0.0555555555555556,0.0423728813559322,0.166666666666667,0.5,0.805555555555556,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.166666666666667,0,0.837837837837838,0.714285714285714
TCGA-S9-A6UA-01A-12R-A33Z-07,0.166666666666667,0.0265486725663717,0.3175,0.346534653465347,0.375,0.0487804878048781,0.125,0.032258064516129,0.28695652173913,0.153846153846154,0.0,0.176470588235294,0.14010989010989,0.0,0.159957627118644,0.0,0.0975609756097561,0.0,0.0980392156862745,0.153846153846154,0.175675675675676,0.0306513409961686,0.125,0.4,0.166666666666667,0.25,0.157894736842105,0.235294117647059,0.0098039215686274,0.0754716981132075,0.0344827586206897,0.0,0.0256410256410256,0.333333333333333,0.0,0.0,0.134146341463415,0.15,0.0,0.285714285714286,0.384615384615385,0.714285714285714,0.0,0.25,0.125,0.0512820512820513,0.5,0.2,1,0.153846153846154,0.0,0.0,0.0,0.0344827586206897,0.0,0.5,0.0,0.0,0.117647058823529,0.0,0.333333333333333,0.112994350282486,0.166666666666667,0.120689655172414,0.285714285714286,0,0.0256410256410256,0.0,0.115384615384615,0.142857142857143,0.0,0.2,0,0.2,0.0,0.172413793103448,0.166666666666667,0.0,0.0,0.0666666666666667,0.0,0.12,0.0277777777777778,0.0169491525423729,0.0714285714285714,0.0,0.361111111111111,0.0833333333333333,0.2,0.0,0.283950617283951,0.25,0.0,0.571428571428571,0.25,0.0,0.666666666666667,0,0.216216216216216,0.0
TCGA-IK-7675-01A-11R-2090-07,0.133333333333333,0.0265486725663717,0.38,0.227722772277228,0.0,0.341463414634146,0.25,0.258064516129032,0.260869565217391,0.230769230769231,0.0,0.294117647058824,0.0989010989010989,1.0,0.109110169491525,0.0,0.0487804878048781,0.0,0.0784313725490196,0.230769230769231,0.0945945945945946,0.0153256704980843,0.125,0.133333333333333,0.25,0.0,0.0,0.382352941176471,0.0686274509803922,0.245283018867925,0.172413793103448,0.0383480825958702,0.282051282051282,0.0,0.3,0.1,0.475609756097561,0.1,0.0526315789473684,0.571428571428571,0.128205128205128,0.0,0.0588235294117647,0.375,0.0955882352941176,0.333333333333333,0.0,0.0,0,0.230769230769231,0.333333333333333,0.0869565217391304,0.0294117647058824,0.0344827586206897,0.0,0.0,0.0,0.0,0.294117647058824,0.0,0.0,0.214689265536723,0.166666666666667,0.137931034482759,0.0,0,0.0769230769230769,0.0,0.269230769230769,1.0,0.0,0.2,0,0.2,0.0,0.218390804597701,0.0,0.0625,0.0,0.0,0.5,1.0,0.0,0.0508474576271186,0.0476190476190476,0.0,0.444444444444444,0.291666666666667,0.0,0.0,0.234567901234568,0.0,0.0,0.0,0.0,0.5,0.5,0,0.513513513513513,0.571428571428571
TCGA-HT-7858-01A-11R-2403-07,0.0333333333333333,0.0221238938053097,0.0425,0.207920792079208,0.0,0.341463414634146,0.0625,0.112903225806452,0.0956521739130435,0.211538461538462,0.0,0.352941176470588,0.0934065934065934,0.0,0.120762711864407,0.0,0.170731707317073,0.0,0.0392156862745098,0.307692307692308,0.148648648648649,0.0114942528735632,0.125,0.0666666666666667,0.166666666666667,0.0,0.157894736842105,0.264705882352941,0.127450980392157,0.358490566037736,0.0689655172413793,0.0147492625368732,0.0641025641025641,0.111111111111111,0.3,0.0,0.280487804878049,0.45,0.0526315789473684,0.0714285714285714,0.0256410256410256,0.142857142857143,0.117647058823529,0.25,0.132352941176471,0.0,0.0,0.0,0,0.153846153846154,0.0,0.0217391304347826,0.0,0.103448275862069,0.0,0.0,0.117647058823529,0.0,0.117647058823529,0.0,0.0,0.384180790960452,0.444444444444444,0.0344827586206897,0.0,0,0.0512820512820513,0.0,0.346153846153846,0.0,0.0,0.3,0,0.0,0.0,0.195402298850575,0.166666666666667,0.125,0.333333333333333,0.0666666666666667,0.0,0.16,0.0,0.0,0.0,0.25,0.305555555555556,0.166666666666667,0.0,0.0,0.308641975308642,0.5,0.25,0.0,0.125,0.0,0.166666666666667,0,0.378378378378378,0.0
TCGA-S9-A6TW-01A-12R-A32Q-07,0.0666666666666667,0.084070796460177,0.0975,0.207920792079208,0.0,0.146341463414634,0.0,0.112903225806452,0.147826086956522,0.211538461538462,0.4,0.0,0.0686813186813187,0.0,0.199152542372881,0.0,0.292682926829268,0.0,0.0196078431372549,0.384615384615385,0.310810810810811,0.0421455938697318,0.0,0.0333333333333333,0.0833333333333333,0.0,0.157894736842105,0.0882352941176471,0.0196078431372549,0.169811320754717,0.103448275862069,0.0117994100294985,0.0256410256410256,0.111111111111111,0.4,0.0,0.0853658536585366,0.15,0.263157894736842,0.0714285714285714,0.0769230769230769,0.285714285714286,0.470588235294118,0.375,0.117647058823529,0.0,0.0,0.0,0,0.0769230769230769,0.0,0.0,0.147058823529412,0.137931034482759,0.0,0.0,0.0,0.0,0.470588235294118,0.0,0.0,0.15819209039548,0.222222222222222,0.0172413793103448,0.142857142857143,0,0.0769230769230769,0.142857142857143,0.307692307692308,0.428571428571429,0.0,0.1,0,0.0,0.0,0.218390804597701,0.0,0.125,0.0,0.0666666666666667,0.0,0.24,0.0555555555555556,0.0169491525423729,0.404761904761905,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0,0.308641975308642,0.0,0.0,0.0,0.125,0.0,0.0,0,0.297297297297297,0.0
TCGA-DB-5278-01A-01R-1470-07,0.1,0.0752212389380531,0.1625,0.267326732673267,0.0,0.121951219512195,0.0625,0.032258064516129,0.0956521739130435,0.192307692307692,0.0,0.0588235294117647,0.123626373626374,0.0,0.278601694915254,0.0,0.0487804878048781,0.0,0.0980392156862745,0.153846153846154,0.216216216216216,0.0114942528735632,0.125,0.166666666666667,0.0833333333333333,0.0,0.0,0.0294117647058824,0.0294117647058824,0.113207547169811,0.0,0.0117994100294985,0.0128205128205128,0.0,0.1,0.0,0.0609756097560976,0.0,0.0526315789473684,0.0,0.0,0.142857142857143,0.0588235294117647,0.125,0.0514705882352941,0.0256410256410256,0.0,0.0,0,0.153846153846154,0.0,0.0652173913043478,0.147058823529412,0.0,0.0,0.0,0.117647058823529,0.0,0.0588235294117647,0.0,0.0,0.15819209039548,0.222222222222222,0.103448275862069,0.142857142857143,0,0.282051282051282,0.428571428571429,0.0384615384615385,0.285714285714286,0.0,0.0,0,0.0,0.0,0.275862068965517,0.0,0.0625,0.0,0.0666666666666667,0.0,0.72,0.0,0.0,0.0476190476190476,0.0,0.111111111111111,0.125,0.0,0.0,0.135802469135802,0.0,0.0,0.142857142857143,0.0,0.0,0.0,0,0.135135135135135,0.0
TCGA-HW-7487-01A-11R-2027-07,0.166666666666667,0.150442477876106,0.1625,0.168316831683168,0.0,0.0731707317073171,0.125,0.129032258064516,0.139130434782609,0.134615384615385,0.0,0.235294117647059,0.186813186813187,0.0,0.251059322033898,0.0,0.24390243902439,0.0,0.0196078431372549,0.0769230769230769,0.324324324324324,0.0229885057471264,0.25,0.0,0.0,0.0,0.0526315789473684,0.117647058823529,0.117647058823529,0.150943396226415,0.241379310344828,0.0117994100294985,0.0,0.0,0.0,0.1,0.219512195121951,0.0,0.263157894736842,0.357142857142857,0.0,0.0,0.0,0.125,0.132352941176471,0.153846153846154,0.0,0.2,0,0.269230769230769,0.0,0.130434782608696,0.352941176470588,0.0,0.0,0.0,0.235294117647059,0.0,0.0588235294117647,0.0,0.0,0.220338983050847,0.0,0.0689655172413793,0.0,0,0.179487179487179,0.0,0.192307692307692,0.0,0.0,0.0,0,0.0,0.0,0.298850574712644,0.5,0.0,0.0,0.0,0.0,0.4,0.0277777777777778,0.0,0.261904761904762,0.0,0.277777777777778,0.25,0.0,0.0,0.185185185185185,0.0,0.0,0.0,0.25,0.0,0.0,0,0.243243243243243,0.428571428571429
TCGA-E1-5302-01A-01R-1470-07,0.133333333333333,0.0176991150442478,0.2425,0.108910891089109,0.375,0.0731707317073171,0.0,0.112903225806452,0.0347826086956522,0.25,0.0,0.0,0.0384615384615385,0.0,0.264830508474576,0.0,0.024390243902439,0.0,0.0196078431372549,0.0,0.108108108108108,0.003831417624521,0.25,0.2,0.0,0.0,0.0526315789473684,0.0294117647058824,0.0,0.0188679245283019,0.0689655172413793,0.0029498525073746,0.0128205128205128,0.333333333333333,0.0,0.0,0.0121951219512195,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0588235294117647,0.0512820512820513,0.0,0.2,0,0.115384615384615,0.0,0.260869565217391,0.0882352941176471,0.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451977401129944,0.111111111111111,0.137931034482759,0.285714285714286,0,0.0512820512820513,0.428571428571429,0.0769230769230769,0.142857142857143,0.0,0.2,0,0.0,0.0,0.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0084745762711864,0.0,0.25,0.388888888888889,0.0833333333333333,0.0,0.0,0.037037037037037,0.0,0.25,0.0,0.125,0.0,0.166666666666667,0,0.243243243243243,0.0
TCGA-DU-6396-01A-11R-1708-07,0.133333333333333,0.0132743362831858,0.315,0.376237623762376,0.0,0.24390243902439,0.0,0.0,0.0869565217391304,0.134615384615385,0.0,0.470588235294118,0.0906593406593407,0.0,0.0158898305084746,0.0,0.146341463414634,0.0,0.0588235294117647,0.0,0.148648648648649,0.0153256704980843,0.125,0.366666666666667,0.166666666666667,0.0,0.105263157894737,0.323529411764706,0.0882352941176471,0.150943396226415,0.0344827586206897,0.0088495575221238,0.0897435897435897,0.111111111111111,0.5,0.1,0.170731707317073,0.05,0.315789473684211,0.428571428571429,0.179487179487179,0.142857142857143,0.352941176470588,0.625,0.176470588235294,0.102564102564103,0.0,0.2,0,0.153846153846154,0.0,0.108695652173913,0.0294117647058824,0.0,0.0,0.0,0.176470588235294,0.0,0.117647058823529,0.0,0.0,0.322033898305085,0.277777777777778,0.120689655172414,0.0,0,0.179487179487179,0.0,0.230769230769231,0.285714285714286,0.0,0.5,0,0.0,0.0,0.35632183908046,0.0,0.0,0.0,0.133333333333333,0.0,0.04,0.0277777777777778,0.076271186440678,0.0476190476190476,0.0,1.0,0.125,0.2,0.0,0.160493827160494,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0,0.351351351351351,0.0
TCGA-R8-A6MK-01A-11R-A32Q-07,0.0666666666666667,0.0663716814159292,0.1025,0.118811881188119,0.0,0.195121951219512,0.0625,0.0645161290322581,0.156521739130435,0.173076923076923,0.0,0.529411764705882,0.107142857142857,0.0,0.826271186440678,0.0,0.0,0.666666666666667,0.0980392156862745,0.0,0.351351351351351,0.0,0.0,0.133333333333333,0.0,0.0,0.105263157894737,0.235294117647059,0.0490196078431373,0.188679245283019,0.0,0.0058997050147492,0.0128205128205128,0.0,0.1,0.0,0.146341463414634,0.05,0.578947368421053,0.0714285714285714,0.0,0.0,0.352941176470588,0.125,0.205882352941176,0.153846153846154,0.0,0.2,0,0.269230769230769,0.0,0.0217391304347826,0.294117647058824,0.0,0.0,0.0,0.176470588235294,0.0,0.352941176470588,0.0,0.0,0.372881355932203,0.111111111111111,0.0172413793103448,0.428571428571429,0,0.102564102564103,0.285714285714286,0.192307692307692,0.0,0.0,0.3,0,0.0,0.0,0.459770114942529,0.333333333333333,0.0,0.0,0.0,0.25,0.12,0.0555555555555556,0.0,0.0,0.25,0.277777777777778,0.125,0.0,0.0,0.419753086419753,0.25,0.0,0.142857142857143,0.5,0.5,0.0,0,0.216216216216216,0.142857142857143
TCGA-S9-A7R1-01A-12R-A34R-07,0.0333333333333333,0.079646017699115,0.12,0.0594059405940594,0.125,0.121951219512195,0.0,0.193548387096774,0.31304347826087,0.25,0.2,0.294117647058824,0.0741758241758242,0.0,0.300847457627119,0.0,0.195121951219512,0.0,0.0392156862745098,0.0,0.297297297297297,0.0191570881226054,0.0,0.0,0.166666666666667,0.0,0.0,0.205882352941176,0.0,0.132075471698113,0.0,0.0088495575221238,0.0128205128205128,0.222222222222222,0.2,0.0,0.0487804878048781,0.1,0.315789473684211,0.0714285714285714,0.0256410256410256,0.0,0.117647058823529,0.25,0.132352941176471,0.0769230769230769,0.0,0.0,0,0.115384615384615,0.0,0.0,0.264705882352941,0.0344827586206897,0.0,0.0,0.0588235294117647,0.0,0.117647058823529,0.0,0.0,0.225988700564972,0.111111111111111,0.0,0.142857142857143,0,0.0256410256410256,0.0,0.461538461538462,0.0,0.0,0.1,0,0.0,0.0,0.137931034482759,0.0,0.0625,0.0,0.0,0.0,0.04,0.0,0.127118644067797,0.0238095238095238,0.5,0.277777777777778,0.166666666666667,0.0,0.0,0.148148148148148,0.0,0.5,0.142857142857143,0.0,0.0,0.166666666666667,0,0.216216216216216,0.142857142857143
TCGA-RY-A847-01A-11R-A36H-07,0.0,0.0353982300884956,0.1425,0.0495049504950495,0.0,0.0731707317073171,0.0,0.0483870967741935,0.139130434782609,0.153846153846154,0.0,0.0,0.0961538461538462,0.0,0.61228813559322,0.0,0.195121951219512,0.0,0.0392156862745098,0.0769230769230769,0.310810810810811,0.0,0.125,0.333333333333333,0.0,0.0,0.0526315789473684,0.205882352941176,0.0098039215686274,0.0566037735849057,0.0,0.0,0.0128205128205128,0.111111111111111,0.0,0.0,0.0609756097560976,0.05,0.0526315789473684,0.0,0.0,0.0,0.235294117647059,0.0,0.0514705882352941,0.0256410256410256,0.0,0.0,0,0.153846153846154,0.0,0.0869565217391304,0.147058823529412,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.0,0.175141242937853,0.111111111111111,0.0,0.142857142857143,0,0.128205128205128,0.0,0.153846153846154,0.0,0.0,0.0,0,0.0,0.0,0.0919540229885057,0.0,0.0625,0.0,0.133333333333333,0.0,0.16,0.0277777777777778,0.0,0.0714285714285714,0.0,0.194444444444444,0.0833333333333333,0.0,0.0,0.148148148148148,0.0,0.25,0.285714285714286,0.0,0.0,0.0,0,0.0540540540540541,0.0
TCGA-DB-A4XE-01A-11R-A27Q-07,0.166666666666667,0.0132743362831858,0.08,0.217821782178218,0.0,0.146341463414634,0.0,0.17741935483871,0.165217391304348,0.0384615384615385,0.2,0.117647058823529,0.0879120879120879,0.0,0.143008474576271,0.0,0.0975609756097561,0.333333333333333,0.0784313725490196,0.0,0.405405405405405,0.0153256704980843,0.0,0.0666666666666667,0.0,0.0,0.0526315789473684,0.264705882352941,0.0588235294117647,0.0377358490566038,0.0,0.0088495575221238,0.0,0.0,0.1,0.3,0.146341463414634,0.3,0.0,0.0,0.0,0.285714285714286,0.0588235294117647,0.125,0.183823529411765,0.0512820512820513,0.25,0.2,0,0.115384615384615,0.0,0.0652173913043478,0.117647058823529,0.0689655172413793,0.0,0.0,0.176470588235294,0.0,0.235294117647059,0.0,0.0,0.152542372881356,0.0,0.224137931034483,0.142857142857143,0,0.0512820512820513,0.428571428571429,0.192307692307692,0.0,0.0,0.2,0,0.2,0.0,0.114942528735632,0.166666666666667,0.0625,0.0,0.0,0.0,0.52,0.0,0.0254237288135593,0.0,0.75,0.138888888888889,0.25,0.2,0.0,0.185185185185185,0.0,0.0,0.0,0.125,0.5,0.166666666666667,0,0.135135135135135,0.0
TCGA-TM-A7C5-01A-11R-A32Q-07,0.0,0.079646017699115,0.19,0.0495049504950495,0.0,0.024390243902439,0.0,0.161290322580645,0.165217391304348,0.153846153846154,0.0,0.0588235294117647,0.0412087912087912,0.0,0.126059322033898,0.0,0.24390243902439,0.0,0.0196078431372549,0.153846153846154,0.216216216216216,0.0114942528735632,0.0,0.0333333333333333,0.0,0.0,0.0526315789473684,0.117647058823529,0.0098039215686274,0.132075471698113,0.0344827586206897,0.0088495575221238,0.0256410256410256,0.111111111111111,0.1,0.0,0.134146341463415,0.0,0.210526315789474,0.0714285714285714,0.0,0.142857142857143,0.0588235294117647,0.0,0.0588235294117647,0.0256410256410256,0.0,0.0,0,0.0,0.0,0.0217391304347826,0.5,0.103448275862069,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.175141242937853,0.111111111111111,0.0,0.0,0,0.0769230769230769,0.0,0.192307692307692,0.428571428571429,0.0,0.0,0,0.0,0.0,0.0689655172413793,0.0,0.1875,0.0,0.0,0.0,0.16,0.0555555555555556,0.0,0.0952380952380952,0.0,0.222222222222222,0.208333333333333,0.0,0.0,0.271604938271605,0.25,0.0,0.142857142857143,0.25,0.0,0.0,0,0.108108108108108,0.142857142857143
TCGA-S9-A6UB-01A-21R-A33Z-07,0.0666666666666667,0.199115044247788,0.125,0.0495049504950495,0.0,0.24390243902439,0.0,0.129032258064516,0.0695652173913043,0.0961538461538462,0.0,0.235294117647059,0.0714285714285714,0.0,0.211864406779661,0.0,0.560975609756098,0.0,0.0784313725490196,0.153846153846154,0.256756756756757,0.0076628352490421,0.0,0.0,0.0833333333333333,0.0,0.263157894736842,0.264705882352941,0.0588235294117647,0.207547169811321,0.0,0.0,0.0128205128205128,0.222222222222222,0.1,0.2,0.121951219512195,0.0,0.421052631578947,0.142857142857143,0.0,0.142857142857143,0.0588235294117647,0.0,0.161764705882353,0.153846153846154,0.0,0.0,0,0.0384615384615385,0.0,0.0217391304347826,0.235294117647059,0.0,0.0,0.0,0.411764705882353,0.25,0.352941176470588,0.0,0.333333333333333,0.27683615819209,0.222222222222222,0.0,0.285714285714286,0,0.282051282051282,0.0,0.192307692307692,0.0,0.0,0.0,0,0.0,0.0,0.241379310344828,0.0,0.0,0.0,0.0,0.0,0.28,0.0277777777777778,0.0,0.0476190476190476,0.25,0.277777777777778,0.166666666666667,0.0,0.0,0.308641975308642,0.0,0.0,0.142857142857143,0.5,0.0,0.166666666666667,0,0.135135135135135,0.142857142857143
TCGA-E1-A7YK-01A-11R-A34F-07,0.133333333333333,0.0265486725663717,0.25,0.188118811881188,0.125,0.170731707317073,0.25,0.0483870967741935,0.330434782608696,0.25,0.4,0.117647058823529,0.104395604395604,0.0,0.226694915254237,0.0,0.0975609756097561,0.0,0.117647058823529,0.230769230769231,0.135135135135135,0.0153256704980843,0.0,0.2,0.333333333333333,0.0,0.473684210526316,0.264705882352941,0.294117647058824,0.0566037735849057,0.137931034482759,0.0029498525073746,0.0512820512820513,0.222222222222222,0.3,0.5,0.0853658536585366,0.05,0.157894736842105,0.0,0.487179487179487,0.428571428571429,0.470588235294118,0.125,0.367647058823529,0.0512820512820513,0.0,0.0,0,0.423076923076923,0.666666666666667,0.0869565217391304,0.0882352941176471,0.0344827586206897,0.0,0.0,0.117647058823529,0.0,0.0,0.0,0.0,0.322033898305085,0.222222222222222,0.0172413793103448,0.285714285714286,0,0.102564102564103,0.142857142857143,0.230769230769231,0.285714285714286,0.5,0.4,0,0.0,0.0,0.195402298850575,0.166666666666667,0.0625,0.0,0.2,0.5,0.28,0.0277777777777778,0.0,0.238095238095238,0.25,0.0833333333333333,0.375,0.0,0.0,0.395061728395062,0.25,0.0,0.142857142857143,0.375,0.0,0.166666666666667,0,0.243243243243243,0.0
TCGA-DU-A6S6-01A-21R-A32Q-07,0.1,0.230088495575221,0.0475,0.0891089108910891,0.0,0.0487804878048781,0.0,0.0645161290322581,0.0956521739130435,0.134615384615385,0.0,0.352941176470588,0.0,0.0,0.110169491525424,0.0,0.0487804878048781,0.0,0.0588235294117647,0.0769230769230769,0.135135135135135,0.003831417624521,0.0,0.0333333333333333,0.166666666666667,0.0,0.157894736842105,0.441176470588235,0.0294117647058824,0.226415094339623,0.241379310344828,0.0088495575221238,0.0,0.0,0.7,0.1,0.024390243902439,0.05,0.578947368421053,0.428571428571429,0.0,0.0,0.294117647058824,0.0,0.308823529411765,0.128205128205128,0.0,0.0,0,0.230769230769231,0.0,0.0,0.294117647058824,0.0,0.0,0.0,0.235294117647059,0.25,0.352941176470588,0.0,0.666666666666667,0.310734463276836,0.333333333333333,0.0689655172413793,0.0,0,0.128205128205128,0.0,0.269230769230769,0.142857142857143,0.0,0.1,0,0.6,0.0,0.32183908045977,0.166666666666667,0.25,0.0,0.0,0.0,0.44,0.0277777777777778,0.0,0.214285714285714,0.25,0.388888888888889,1.0,0.4,0.0,0.506172839506173,0.0,0.0,0.0,0.125,0.0,0.0,0,0.378378378378378,0.0
