sample,MIR4664,MIR5087,MIR573,MIR6828,MIR145,MIR4284,MIR153.1,MIR4768,MIR186,MIR708,MIR4682,MIR26A2,MIR429,MIR8083,MIR641,MIR5695,MIR554,MIR4263,MIR590,MIR647,MIR1270,MIR6081,MIR3149,MIR200B,MIR6772,MIR659,MIR7854,MIR4442,MIR6838,MIR3682,MIR553,MIR4292,MIR1244.3,MIR635,MIR3176,MIR378J,MIR1286,MIR5195,MIR1268B,MIR1244.2,AL513534.1,MIR7856,MIR6740,MIR760,MIR5572,MIR6503,MIR126,MIR6859.4,MIR4324,MIR3186,MIR543,MIR4740,MIR6512,MIR25,MIR570,MIR548H1,MIR1244.4,MIR3646,MIR4635,MIR4653,MIR221,MIR5693,MIR6514,MIR616,AC002059.2,MIR3131,MIR140,MIR6739,MIR4482,MIR4652,MIR3177,MIR4258,MIR4477B,MIR3657,MIR4639,MIR6804,MIR324,MIR5581,MIR5010,MIR320E,MIR23B,MIR7111,MIR4770,MIR8078,MIR3685,MIR106B,MIR95,MIR3939,MIR509.3,MIR3122,MIR4312,MIR645,MIR5690,MIR210,MIR3683,MIR320A,MIR378A,MIR3164,MIR103A2,MIR2355
TCGA-BP-4763-01A-01R-1289-07,0.051546392,0.0,0.139784946,0.0,0.066037736,0.0,0.0,0.068807339,0.113636364,0.0,0.0,0.181818182,0.002824859,0.0,0.0,0.0,0.0,0.073529412,0.101123596,0.018957346,0.036697248,0.0,0.0,0.018518519,0.0,0.214285714,0.0,0.0,0.0,0.142857143,0.045454545,0.025974026,0.016853933,0.167741935,0.0,0.193548387,0.0,0.0,0.0,0.046783626,0.057971014,0.0,0.0,0.0,0.0,0.0,0.017094017,0.0,0.0,0.058823529,0.0,0.033333333,0.0,0.02247191,0.004728132,0.0,0.077092511,0.022727273,0.016233766,0.0,0.007194245,0.0,0.0,0.0,0.0,0.039215686,0.0,0.045454545,0.024390244,0.0,0.0,0.066666667,0.045454545,0.0,0.090909091,0.0,0.102564103,0.130434783,0.0,0.264705882,0.010869565,0.102564103,0.0,0.0,0.019354839,0.1875,0.0,0.0,0.0,0.0,0.0,0.314285714,0.0,0.004761905,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4765-01A-01R-1289-07,0.319587629,0.0,0.462365591,0.0,0.264150943,0.0,0.117647059,0.229357798,0.352272727,0.25,0.0,0.090909091,0.04519774,0.098039216,0.142857143,0.266666667,0.083333333,0.220588235,0.314606742,0.260663507,0.027522936,0.1,0.25,0.092592593,0.238095238,0.214285714,0.0,0.166666667,0.0,0.153846154,0.136363636,0.207792208,0.157303371,0.296774194,0.113924051,0.451612903,0.0,0.02173913,0.0,0.121345029,0.347826087,0.470588235,0.0,0.0,0.0,0.142857143,0.273504274,0.25,0.037037037,0.235294118,0.0,0.1,0.636363636,0.258426966,0.19858156,0.066666667,0.156387665,0.015151515,0.038961039,0.27027027,0.043165468,0.0,0.125,0.026086957,0.5,0.019607843,0.158045977,0.272727273,0.87804878,0.0,0.142857143,0.333333333,0.340909091,0.117647059,0.727272727,0.0,0.256410256,0.391304348,0.24,0.205882353,0.097826087,0.076923077,0.0,0.25,0.174193548,0.25,0.0,0.033333333,0.266666667,0.0,0.307692308,0.228571429,0.007575758,0.276190476,0.0,0.0,0.142857143,0.157894737,0.2,0.153846154
TCGA-BP-4766-01A-01R-1289-07,0.690721649,0.066666667,0.161290323,0.0,0.245283019,0.0,0.058823529,0.055045872,0.147727273,0.0,0.111111111,0.363636364,0.025423729,0.0,0.142857143,0.066666667,0.25,0.264705882,0.426966292,0.251184834,0.077981651,0.1,0.25,0.111111111,0.104761905,0.5,0.125,0.111111111,0.0,0.087912088,0.318181818,0.168831169,0.039325843,0.561290323,0.227848101,0.193548387,0.25,0.130434783,0.2,0.032163743,0.15942029,0.294117647,0.0,0.333333333,0.0,0.178571429,0.085470085,0.25,0.0,0.176470588,0.0,0.066666667,0.363636364,0.280898876,0.290780142,0.0,0.015418502,0.015151515,0.061688312,0.054054054,0.021582734,1.0,0.0,0.014492754,0.333333333,0.019607843,0.261494253,0.090909091,0.073170732,0.0,0.142857143,0.666666667,0.204545455,0.058823529,0.181818182,0.0,0.435897436,0.130434783,0.24,0.647058824,0.054347826,0.025641026,0.0,0.0,0.04516129,0.25,0.666666667,0.4,0.533333333,0.0,0.230769231,0.142857143,0.015151515,0.328571429,0.0,0.111111111,0.057142857,0.131578947,0.0,0.0
TCGA-BP-4769-01A-01R-1289-07,0.154639175,0.266666667,0.204301075,0.0,0.273584906,0.111111111,0.0,0.26146789,0.102272727,0.0,0.0,0.090909091,0.036723164,0.019607843,0.0,0.066666667,0.0,0.147058824,0.146067416,0.109004739,0.032110092,0.0,0.1875,0.037037037,0.038095238,0.142857143,0.0,0.055555556,0.0,0.252747253,0.136363636,0.051948052,0.050561798,0.161290323,0.050632911,0.0,0.25,0.152173913,0.066666667,0.112573099,0.130434783,0.294117647,0.0,0.111111111,0.0,0.0,0.094017094,0.083333333,0.037037037,0.0,0.0,0.066666667,0.090909091,0.08988764,0.059101655,0.066666667,0.017621145,0.0,0.006493506,0.0,0.057553957,0.25,0.0,0.014492754,0.0,0.078431373,0.020114943,0.090909091,0.097560976,0.0,0.0,0.266666667,0.113636364,0.0,0.090909091,0.0,0.025641026,0.043478261,0.02,0.147058824,0.119565217,0.051282051,0.0,0.0,0.064516129,0.3125,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.133333333,0.0,0.111111111,0.0,0.0,0.2,0.0
TCGA-BP-4770-01A-01R-1503-07,0.0,0.2,0.010752688,0.0,0.018867925,0.222222222,0.0,0.197247706,0.011363636,0.166666667,0.0,0.0,0.0,0.0,0.028571429,0.0,0.0,0.102941176,0.011235955,0.061611374,0.004587156,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.197802198,0.045454545,0.064935065,0.112359551,0.206451613,0.012658228,0.129032258,0.0,0.02173913,0.0,0.184210526,0.072463768,0.176470588,0.0,0.0,0.0,0.0,0.008547009,0.083333333,0.074074074,0.0,0.0,0.1,0.090909091,0.04494382,0.009456265,0.0,0.231277533,0.0,0.035714286,0.040540541,0.043165468,0.0,0.125,0.0,0.0,0.0,0.0,0.090909091,0.146341463,0.2,0.0,0.066666667,0.727272727,0.0,0.181818182,0.0,0.0,0.0,0.02,0.029411765,0.0,0.076923077,0.0,0.0,0.04516129,0.0,0.0,0.0,0.0,0.2,0.0,0.085714286,0.0,0.028571429,0.0,0.111111111,0.0,0.052631579,0.0,0.153846154
TCGA-BP-4771-01A-01R-1289-07,0.319587629,0.0,0.11827957,0.0,0.150943396,0.111111111,0.0,0.311926606,0.113636364,0.0,0.0,0.090909091,0.002824859,0.058823529,0.171428571,0.0,0.166666667,0.205882353,0.08988764,0.298578199,0.073394495,0.0,0.25,0.0,0.123809524,0.142857143,0.0,0.111111111,0.0,0.21978022,0.090909091,0.142857143,0.033707865,0.219354839,0.303797468,0.258064516,0.0,0.086956522,0.266666667,0.074561404,0.463768116,0.529411765,0.0,0.222222222,0.0,0.142857143,0.068376068,0.25,0.148148148,0.235294118,0.0,0.7,0.181818182,0.651685393,0.255319149,0.0,0.033039648,0.03030303,0.136363636,0.202702703,0.007194245,0.0,0.125,0.014492754,0.0,0.078431373,0.132183908,0.136363636,0.097560976,0.0,0.142857143,0.466666667,0.386363636,0.058823529,0.181818182,0.333333333,0.153846154,0.086956522,0.04,0.323529412,0.0,0.564102564,0.0,0.0,0.090322581,0.3125,0.0,0.166666667,0.2,0.0,0.153846154,0.028571429,0.037878788,0.485714286,0.0,0.0,0.142857143,0.078947368,0.0,0.0
TCGA-BP-4774-01A-01R-1289-07,0.103092784,0.133333333,0.193548387,0.0,0.5,0.0,0.058823529,0.889908257,0.181818182,0.166666667,0.666666667,0.090909091,0.166666667,0.117647059,0.085714286,0.133333333,0.166666667,0.117647059,0.528089888,0.227488152,0.055045872,0.05,0.1875,0.425925926,0.428571429,0.142857143,0.125,0.0,0.0,0.296703297,0.045454545,0.155844156,0.078651685,0.296774194,0.417721519,0.161290323,0.0,0.0,0.333333333,0.198830409,0.260869565,0.058823529,0.0,0.0,0.142857143,0.142857143,0.700854701,0.083333333,0.074074074,0.470588235,0.0,0.366666667,0.272727273,0.426966292,0.241134752,0.0,0.167400881,0.007575758,0.019480519,0.121621622,0.374100719,0.25,0.375,0.07826087,0.0,0.019607843,0.097701149,0.090909091,0.073170732,0.0,1.0,0.266666667,0.090909091,0.0,0.272727273,0.0,0.564102564,0.391304348,0.36,1.0,0.152173913,0.282051282,0.0,0.0,0.167741935,0.6875,0.0,0.166666667,0.133333333,0.0,0.307692308,0.485714286,0.037878788,0.19047619,0.0,0.333333333,0.028571429,0.131578947,0.4,0.153846154
TCGA-BP-4775-01A-01R-1289-07,0.237113402,0.0,0.161290323,0.0,0.169811321,0.333333333,0.0,0.059633028,0.420454545,0.0,0.222222222,0.0,0.02259887,0.0,0.2,0.066666667,0.083333333,0.117647059,0.550561798,0.265402844,0.155963303,0.0,0.0625,0.055555556,0.076190476,0.071428571,0.25,0.111111111,0.0,0.054945055,0.227272727,0.155844156,0.050561798,0.664516129,0.227848101,0.225806452,0.25,0.173913043,0.2,0.112573099,0.362318841,0.352941176,0.0,0.0,0.0,0.428571429,0.068376068,0.166666667,0.037037037,0.529411765,0.2,0.2,0.090909091,0.415730337,0.304964539,0.0,0.070484581,0.015151515,0.142857143,0.108108108,0.107913669,0.25,0.5,0.057971014,0.333333333,0.039215686,0.33908046,0.045454545,0.097560976,0.0,0.428571429,0.333333333,0.295454545,0.117647059,0.454545455,0.0,0.384615385,0.086956522,0.34,0.235294118,0.086956522,0.025641026,0.0,0.25,0.070967742,0.5,0.0,0.633333333,0.666666667,0.2,0.230769231,0.342857143,0.015151515,0.333333333,0.0,0.333333333,0.114285714,0.184210526,0.2,0.230769231
TCGA-BP-4777-01A-01R-1289-07,0.041237113,0.133333333,0.35483871,0.0,0.028301887,0.0,0.0,0.068807339,0.181818182,0.0,0.0,0.090909091,0.016949153,0.019607843,0.085714286,0.066666667,0.0,0.176470588,0.213483146,0.113744076,0.041284404,0.0,0.0625,0.037037037,0.057142857,0.142857143,0.125,0.111111111,0.0,0.186813187,0.136363636,0.103896104,0.08988764,0.225806452,0.17721519,0.193548387,0.0,0.130434783,0.0,0.175438596,0.231884058,0.117647059,0.0,0.0,0.0,0.071428571,0.034188034,0.0,0.037037037,0.117647059,0.0,0.1,0.0,0.078651685,0.035460993,0.0,0.200440529,0.060606061,0.058441558,0.054054054,0.079136691,0.0,0.0,0.026086957,0.0,0.039215686,0.120689655,0.045454545,0.048780488,0.0,0.428571429,0.2,0.159090909,0.0,0.181818182,0.0,0.179487179,0.391304348,0.06,0.147058824,0.043478261,0.076923077,0.0,0.0,0.109677419,0.625,0.0,0.033333333,0.2,0.0,0.230769231,0.057142857,0.022727273,0.104761905,0.0,0.111111111,0.2,0.131578947,0.4,0.0
TCGA-BP-4781-01A-01R-1305-07,0.288659794,0.0,0.107526882,0.0,0.028301887,0.0,0.0,0.128440367,0.068181818,0.083333333,0.111111111,0.0,0.005649718,0.0,0.085714286,0.0,0.083333333,0.088235294,0.157303371,0.052132701,0.013761468,0.0,0.0,0.037037037,0.095238095,0.142857143,0.0,0.055555556,0.0,0.010989011,0.090909091,0.038961039,0.078651685,0.167741935,0.012658228,0.161290323,0.0,0.0,0.0,0.192982456,0.173913043,0.058823529,0.142857143,0.0,0.0,0.0,0.017094017,0.0,0.111111111,0.352941176,0.0,0.066666667,0.0,0.033707865,0.035460993,0.0,0.127753304,0.007575758,0.022727273,0.094594595,0.115107914,0.25,0.0,0.011594203,0.0,0.019607843,0.014367816,0.0,0.024390244,0.0,0.142857143,0.266666667,0.045454545,0.0,0.272727273,0.0,0.051282051,0.173913043,0.02,0.147058824,0.032608696,0.025641026,0.0,0.0,0.025806452,0.125,0.0,0.033333333,0.333333333,0.0,0.076923077,0.085714286,0.007575758,0.071428571,0.0,0.0,0.028571429,0.026315789,0.6,0.384615385
TCGA-BP-4784-01A-01R-1305-07,0.195876289,0.2,0.107526882,0.0,0.150943396,0.0,0.0,0.183486239,0.068181818,0.0,0.222222222,0.0,0.014124294,0.0,0.028571429,0.133333333,0.0,0.058823529,0.078651685,0.009478673,0.027522936,0.0,0.25,0.037037037,0.00952381,0.142857143,0.0,0.0,0.0,0.153846154,0.045454545,0.0,0.078651685,0.103225806,0.012658228,0.032258065,0.0,0.282608696,0.0,0.349415205,0.028985507,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.074074074,0.0,0.0,0.2,0.0,0.033707865,0.014184397,0.0,0.237885463,0.0,0.006493506,0.040540541,0.071942446,0.0,0.0,0.002898551,0.0,0.0,0.011494253,0.0,0.024390244,0.0,0.0,0.0,0.159090909,0.176470588,0.090909091,0.0,0.025641026,0.086956522,0.0,0.147058824,0.032608696,0.051282051,0.0,0.0,0.064516129,0.375,0.0,0.0,0.0,0.0,0.076923077,0.028571429,0.015151515,0.052380952,0.0,0.111111111,0.0,0.0,0.2,0.0
TCGA-BP-4787-01A-01R-1305-07,0.144329897,0.133333333,0.107526882,0.0,0.018867925,0.111111111,0.0,0.137614679,0.090909091,0.0,0.111111111,0.0,0.0,0.411764706,0.0,0.066666667,0.0,0.147058824,0.011235955,0.099526066,0.247706422,0.0,0.0625,0.0,0.047619048,0.285714286,0.0,0.111111111,0.0,0.032967033,0.045454545,0.012987013,0.039325843,0.141935484,0.063291139,0.258064516,0.0,0.0,0.133333333,0.173976608,0.072463768,0.117647059,0.0,0.111111111,0.0,0.25,0.222222222,0.333333333,0.185185185,0.117647059,0.0,0.0,0.272727273,0.168539326,0.04964539,0.0,0.156387665,0.015151515,0.032467532,0.121621622,0.028776978,0.0,0.0,0.023188406,0.0,0.117647059,0.014367816,0.0,0.073170732,0.2,0.571428571,0.0,0.159090909,0.058823529,0.0,0.0,0.025641026,0.043478261,0.04,0.147058824,0.0,0.051282051,0.0,0.0,0.012903226,0.0625,0.0,0.033333333,0.266666667,0.0,0.230769231,0.314285714,0.083333333,0.09047619,0.0,0.0,0.028571429,0.052631579,0.4,0.153846154
TCGA-BP-4789-01A-01R-1305-07,0.257731959,0.0,0.053763441,0.0,0.160377358,0.0,0.0,0.027522936,0.272727273,0.0,0.0,0.090909091,0.002824859,0.0,0.085714286,0.133333333,0.0,0.176470588,0.191011236,0.047393365,0.064220183,0.05,0.125,0.0,0.019047619,0.214285714,0.0,0.111111111,0.5,0.032967033,0.090909091,0.142857143,0.08988764,0.258064516,0.025316456,0.064516129,0.0,0.02173913,0.0,0.188596491,0.130434783,0.117647059,0.142857143,0.222222222,0.0,0.142857143,0.128205128,0.083333333,0.0,0.235294118,0.0,0.166666667,0.0,0.123595506,0.026004728,0.0,0.143171806,0.068181818,0.006493506,0.067567568,0.0,0.25,0.25,0.020289855,0.0,0.0,0.103448276,0.227272727,0.097560976,0.0,0.0,0.066666667,0.272727273,0.0,0.181818182,0.0,0.051282051,0.173913043,0.04,0.235294118,0.043478261,0.025641026,0.0,0.0,0.051612903,0.125,0.0,0.266666667,0.066666667,0.0,0.076923077,0.0,0.007575758,0.076190476,0.0,0.0,0.0,0.0,0.2,0.076923077
TCGA-BP-4790-01A-01R-1305-07,0.113402062,0.266666667,0.086021505,0.0,0.349056604,0.0,0.0,0.197247706,0.170454545,0.0,0.0,0.181818182,0.014124294,0.0,0.428571429,0.066666667,0.0,0.176470588,0.179775281,0.085308057,0.128440367,0.0,0.25,0.018518519,0.047619048,0.0,0.0,0.0,0.0,0.043956044,0.181818182,0.116883117,0.106741573,0.393548387,0.037974684,0.258064516,0.0,0.108695652,0.0,0.040935673,0.144927536,0.294117647,0.0,0.111111111,0.285714286,0.178571429,0.11965812,0.416666667,0.222222222,0.0,0.0,0.066666667,0.0,0.123595506,0.089834515,0.0,0.068281938,0.0,0.019480519,0.108108108,0.021582734,0.0,0.0,0.04057971,0.0,0.0,0.100574713,0.0,0.0,0.0,0.142857143,0.0,0.477272727,0.0,0.0,0.0,0.076923077,0.173913043,0.02,0.852941176,0.184782609,0.051282051,0.0,0.0,0.0,0.0625,0.0,0.1,0.066666667,0.0,0.307692308,0.142857143,0.0,0.071428571,0.0,0.0,0.0,0.052631579,0.0,0.0
TCGA-BP-4797-01A-01R-1305-07,0.412371134,0.066666667,0.086021505,0.0,0.047169811,0.0,0.0,0.036697248,0.090909091,0.0,0.111111111,0.0,0.016949153,0.0,0.057142857,0.066666667,0.083333333,0.205882353,0.134831461,0.033175355,0.032110092,0.0,0.5,0.018518519,0.114285714,0.142857143,0.0,0.0,0.0,0.175824176,0.0,0.038961039,0.039325843,0.290322581,0.037974684,0.064516129,0.0,0.0,0.0,0.184210526,0.101449275,0.058823529,0.142857143,0.222222222,0.0,0.107142857,0.0,0.083333333,0.111111111,0.058823529,0.0,0.133333333,0.090909091,0.033707865,0.052009456,0.0,0.116740088,0.053030303,0.055194805,0.067567568,0.007194245,0.25,0.0,0.037681159,0.166666667,0.0,0.040229885,0.045454545,0.024390244,0.0,0.142857143,0.333333333,0.068181818,0.0,0.181818182,0.0,0.0,0.0,0.04,0.147058824,0.0,0.025641026,0.0,0.0,0.04516129,0.0,0.666666667,0.3,0.133333333,0.0,0.076923077,0.0,0.0,0.047619048,0.0,0.0,0.028571429,0.052631579,0.0,0.0
TCGA-BP-4798-01A-01R-1305-07,0.278350515,0.733333333,0.086021505,0.0,0.075471698,0.0,0.0,0.133027523,0.136363636,0.0,0.333333333,0.0,0.0,0.0,0.057142857,0.266666667,0.083333333,0.176470588,0.123595506,0.241706161,0.76146789,0.0,0.5625,0.018518519,0.00952381,0.571428571,0.125,0.0,0.0,0.230769231,0.090909091,0.311688312,0.016853933,0.303225806,0.189873418,0.387096774,0.0,0.130434783,0.0,0.092105263,0.434782609,0.411764706,0.142857143,0.444444444,0.0,0.571428571,0.017094017,0.083333333,0.074074074,0.058823529,0.0,0.266666667,0.727272727,0.393258427,0.127659574,0.066666667,0.008810573,0.0,0.029220779,0.135135135,0.0,0.0,0.0,0.028985507,0.166666667,0.0,0.005747126,0.181818182,0.097560976,0.2,0.285714286,0.2,0.204545455,0.352941176,0.0,0.166666667,0.051282051,0.130434783,0.06,0.294117647,0.0,0.179487179,0.0,0.0,0.032258065,0.0,0.333333333,0.133333333,0.066666667,0.0,0.307692308,0.171428571,0.181818182,0.085714286,0.0,0.0,0.028571429,0.078947368,0.0,0.076923077
TCGA-BP-4799-01A-01R-1305-07,0.030927835,0.066666667,0.129032258,0.0,0.009433962,0.0,0.0,0.082568807,0.045454545,0.25,0.0,0.0,0.005649718,0.0,0.057142857,0.333333333,0.083333333,0.044117647,0.02247191,0.009478673,0.0,0.0,0.0,0.018518519,0.0,0.071428571,0.0,0.055555556,0.0,0.032967033,0.0,0.0,0.202247191,0.064516129,0.0,0.0,0.0,0.0,0.066666667,0.519005848,0.043478261,0.117647059,0.0,0.0,0.0,0.035714286,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.044917258,0.0,0.502202643,0.0,0.00974026,0.027027027,0.172661871,0.0,0.375,0.023188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227272727,0.058823529,0.0,0.0,0.0,0.0,0.0,0.117647059,0.0,0.128205128,0.0,0.0,0.070967742,0.0,0.0,0.0,0.0,0.0,0.076923077,0.028571429,0.083333333,0.004761905,0.0,0.0,0.0,0.078947368,1.0,0.076923077
TCGA-BP-4801-01A-02R-1420-07,0.278350515,0.2,0.129032258,0.0,0.113207547,0.0,0.0,0.02293578,0.022727273,0.0,0.111111111,0.090909091,0.008474576,0.0,0.057142857,0.0,0.0,0.147058824,0.056179775,0.004739336,0.055045872,0.05,0.125,0.018518519,0.019047619,0.214285714,0.0,0.277777778,0.0,0.010989011,0.045454545,0.012987013,0.129213483,0.251612903,0.050632911,0.0,0.25,0.0,0.0,0.080409357,0.043478261,0.0,0.0,0.111111111,0.0,0.071428571,0.0,0.0,0.037037037,0.0,0.0,0.133333333,0.090909091,0.056179775,0.007092199,0.0,0.105726872,0.083333333,0.016233766,0.094594595,0.021582734,0.0,0.0,0.017391304,0.0,0.0,0.152298851,0.090909091,0.024390244,0.0,0.0,0.133333333,0.0,0.0,0.0,0.0,0.0,0.086956522,0.04,0.029411765,0.010869565,0.102564103,0.0,0.0,0.006451613,0.0625,0.0,0.0,0.0,0.0,0.0,0.085714286,0.0,0.038095238,0.0,0.0,0.0,0.026315789,0.0,0.0
TCGA-BP-4804-01A-02R-1305-07,0.030927835,0.0,0.053763441,0.0,0.20754717,0.0,0.058823529,0.206422018,0.090909091,0.0,0.222222222,0.090909091,0.005649718,0.0,0.028571429,0.0,0.0,0.147058824,0.078651685,0.075829384,0.100917431,0.0,0.125,0.092592593,0.076190476,0.0,0.0,0.0,0.0,0.043956044,0.045454545,0.0,0.061797753,0.129032258,0.063291139,0.096774194,0.25,0.043478261,0.0,0.210526316,0.173913043,0.176470588,0.0,0.0,0.0,0.107142857,0.11965812,0.0,0.037037037,0.0,0.0,0.1,0.0,0.123595506,0.096926714,0.066666667,0.0969163,0.060606061,0.038961039,0.054054054,0.043165468,0.0,0.0,0.017391304,0.0,0.039215686,0.020114943,0.0,0.0,0.0,0.0,0.133333333,0.022727273,0.0,0.363636364,0.166666667,0.051282051,0.0,0.08,0.147058824,0.032608696,0.051282051,0.0,0.0,0.058064516,0.0,0.333333333,0.0,0.0,0.0,0.0,0.171428571,0.03030303,0.061904762,0.0,0.0,0.057142857,0.0,0.0,0.076923077
TCGA-BP-4959-01A-01R-1334-07,0.484536082,0.133333333,0.225806452,0.0,0.018867925,0.0,0.0,0.133027523,0.102272727,0.0,0.111111111,0.181818182,0.011299435,0.0,0.114285714,0.133333333,0.0,0.5,0.08988764,0.047393365,0.04587156,0.0,0.0,0.0,0.066666667,0.0,0.125,0.111111111,0.0,0.021978022,0.045454545,0.064935065,0.02247191,0.425806452,0.012658228,0.064516129,0.0,0.043478261,0.066666667,0.089181287,0.014492754,0.058823529,0.0,0.111111111,0.0,0.142857143,0.008547009,0.0,0.037037037,0.058823529,0.0,0.166666667,0.0,0.033707865,0.066193853,0.066666667,0.088105727,0.037878788,0.035714286,0.202702703,0.007194245,0.0,0.125,0.008695652,0.0,0.058823529,0.083333333,0.045454545,0.073170732,0.0,0.142857143,0.333333333,0.136363636,0.0,0.272727273,0.166666667,0.0,0.173913043,0.08,0.117647059,0.032608696,0.0,0.0,0.0,0.051612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068181818,0.038095238,0.0,0.0,0.114285714,0.0,0.0,0.0
TCGA-BP-4960-01A-01R-1334-07,0.030927835,0.066666667,0.064516129,0.0,0.113207547,0.0,0.0,0.490825688,0.090909091,0.333333333,0.333333333,0.0,0.005649718,0.215686275,0.085714286,0.0,0.0,0.220588235,0.08988764,0.303317536,0.087155963,0.05,0.0,0.0,0.276190476,0.071428571,0.5,0.0,0.5,0.197802198,0.0,0.155844156,0.056179775,0.135483871,0.012658228,0.193548387,0.0,0.173913043,0.2,0.25,0.260869565,0.411764706,0.142857143,0.0,0.142857143,0.071428571,0.196581197,0.5,0.0,0.470588235,0.2,0.266666667,0.181818182,0.202247191,0.226950355,0.066666667,0.22907489,0.090909091,0.012987013,0.094594595,0.251798561,0.0,0.125,0.113043478,0.5,0.0,0.040229885,0.090909091,0.024390244,0.0,0.285714286,0.2,0.227272727,0.058823529,0.090909091,0.333333333,0.717948718,0.130434783,0.14,0.294117647,0.032608696,0.179487179,0.0,0.0,0.135483871,0.0625,0.0,0.133333333,0.066666667,0.0,0.153846154,0.171428571,0.060606061,0.142857143,0.0,0.222222222,0.085714286,0.026315789,0.2,0.076923077
TCGA-BP-4961-01A-01R-1334-07,0.474226804,0.2,0.290322581,0.0,0.245283019,0.0,0.0,0.082568807,0.170454545,0.333333333,0.111111111,0.363636364,0.011299435,0.176470588,0.228571429,0.066666667,0.083333333,0.117647059,0.168539326,0.184834123,0.146788991,0.0,0.25,0.0,0.161904762,0.142857143,0.125,0.277777778,0.0,0.098901099,0.090909091,0.181818182,0.101123596,0.55483871,0.139240506,0.193548387,0.25,0.173913043,0.0,0.153508772,0.188405797,0.117647059,0.0,0.0,0.0,0.071428571,0.170940171,0.083333333,0.037037037,0.176470588,0.0,0.166666667,0.0,0.269662921,0.120567376,0.0,0.145374449,0.060606061,0.051948052,0.081081081,0.043165468,0.0,0.25,0.008695652,0.0,0.0,0.146551724,0.227272727,0.170731707,0.0,0.571428571,0.2,0.318181818,0.235294118,0.090909091,0.333333333,0.0,0.52173913,0.08,0.264705882,0.043478261,0.230769231,0.0,0.0,0.212903226,0.0625,0.666666667,0.466666667,0.333333333,0.0,0.076923077,0.228571429,0.045454545,0.138095238,0.0,0.111111111,0.028571429,0.131578947,0.0,0.153846154
TCGA-BP-4962-01A-01R-1334-07,0.360824742,0.0,0.053763441,0.0,0.009433962,0.0,0.0,0.004587156,0.022727273,0.0,0.0,0.181818182,0.0,0.019607843,0.0,0.133333333,0.0,0.294117647,0.02247191,0.028436019,0.041284404,0.0,0.125,0.018518519,0.057142857,0.142857143,0.5,0.0,0.0,0.384615385,0.0,0.025974026,0.04494382,0.167741935,0.101265823,0.032258065,0.25,0.065217391,0.0,0.160818713,0.072463768,0.0,0.0,0.0,0.285714286,0.0,0.0,0.0,0.037037037,0.0,0.0,0.066666667,0.0,0.056179775,0.037825059,0.0,0.140969163,0.143939394,0.019480519,0.22972973,0.0,0.0,0.0,0.002898551,0.0,0.137254902,0.112068966,0.0,0.024390244,0.0,0.0,0.2,0.113636364,0.0,0.090909091,0.0,0.0,0.0,0.08,0.088235294,0.0,0.025641026,0.0,0.0,0.019354839,0.0625,0.0,0.133333333,0.0,0.0,0.0,0.085714286,0.0,0.047619048,0.0,0.0,0.257142857,0.052631579,0.2,0.0
TCGA-BP-4963-01A-01R-1334-07,0.226804124,0.066666667,0.301075269,0.0,0.188679245,0.0,0.0,0.064220183,0.295454545,0.0,0.111111111,0.272727273,0.02259887,0.137254902,0.114285714,0.133333333,0.0,0.191176471,0.471910112,0.260663507,0.220183486,0.0,0.0,0.037037037,0.114285714,0.142857143,0.0,0.277777778,0.0,0.120879121,0.181818182,0.168831169,0.073033708,0.322580645,0.113924051,0.290322581,0.0,0.086956522,0.066666667,0.081871345,0.31884058,0.058823529,0.0,0.111111111,0.0,0.607142857,0.11965812,0.083333333,0.037037037,0.235294118,0.0,0.166666667,0.454545455,0.449438202,0.307328605,0.133333333,0.079295154,0.053030303,0.068181818,0.121621622,0.0,0.25,0.125,0.023188406,0.333333333,0.0,0.068965517,0.5,0.146341463,0.0,0.571428571,0.4,0.136363636,0.176470588,0.090909091,0.166666667,0.512820513,0.173913043,0.16,0.176470588,0.032608696,0.102564103,0.0,0.5,0.2,0.1875,0.0,0.066666667,0.066666667,0.2,0.538461538,0.171428571,0.151515152,0.10952381,0.0,0.0,0.4,0.157894737,0.2,0.076923077
